idCompetition , Libelle ,  Prize , idCountry , idSeason , idTeamWin
1,MLG League 1943 19,1488534,19,19,361
1,ESL League 1943 19,3604320,19,19,361
1,IEM League 1943 19,1625764,19,19,361
1,IEM League 1943 19,4035959,19,19,361
1,ESL League 1943 19,5858953,19,19,361
1,GFinity League 1943 20,1680549,20,20,381
1,IEM League 1943 20,2571750,20,20,381
1,ESL League 1943 20,4444668,20,20,381
1,ESL League 1943 20,1742181,20,20,381
1,GFinity League 1943 20,5553616,20,20,381
1,IEM League 1943 20,4388728,20,20,381
1,MLG League 1943 20,4246776,20,20,381
1,GFinity League 1943 20,4381624,20,20,381
1,GFinity League 1943 20,6241775,20,20,381
1,IEM League 1943 20,6160183,20,20,381
1,ESL League 1943 20,4753639,20,20,381
1,Starladder League 1943 20,4964643,20,20,381
1,GFinity League 1943 20,1425882,20,20,381
1,IEM League 1943 20,1179756,20,20,381
1,GFinity League 1943 20,6876350,20,20,381
1,ESL League 1943 20,1244988,20,20,381
1,Starladder League 1943 20,5043315,20,20,381
1,Starladder League 1943 20,3075383,20,20,381
1,ESL League 1943 20,4639386,20,20,381
1,MLG League 1943 20,1238406,20,20,381
1,Starladder League 1943 20,6316887,20,20,381
1,ESL League 1943 20,2488631,20,20,381
1,IEM League 1943 20,4017610,20,20,381
1,GFinity League 1943 20,2589662,20,20,381
1,IEM League 1943 20,5976427,20,20,381
1,Starladder League 1943 20,1121018,20,20,381
1,MLG League 1943 20,2921884,20,20,381
1,GFinity League 1943 20,3313768,20,20,381
1,Starladder League 1943 20,3492175,20,20,381
1,Starladder League 1943 20,6238794,20,20,381
1,Starladder League 1943 20,4144737,20,20,381
1,ESL League 1943 20,5630268,20,20,381
1,GFinity League 1943 20,3618772,20,20,381
1,GFinity League 1943 20,3975219,20,20,381
1,Starladder League 1943 20,5593129,20,20,381
1,Starladder League 1943 20,6552238,20,20,381
1,ESL League 1943 20,3687919,20,20,381
1,GFinity League 1943 20,5342198,20,20,381
1,IEM League 1943 20,5455358,20,20,381
1,Starladder League 1943 20,3418278,20,20,381
1,MLG League 1943 20,3115148,20,20,381
1,ESL League 1943 20,4529292,20,20,381
1,MLG League 1943 20,1029884,20,20,381
1,Starladder League 1943 20,5901241,20,20,381
1,Starladder League 1943 20,4188800,20,20,381
1,Starladder League 1943 20,5282524,20,20,381
1,IEM League 1943 20,6495553,20,20,381
1,ESL League 1943 20,6678449,20,20,381
1,IEM League 1943 20,1676980,20,20,381
1,MLG League 1943 20,2484626,20,20,381
1,ESL League 1943 20,3280605,20,20,381
1,MLG League 1943 20,3599406,20,20,381
1,ESL League 1943 20,2470280,20,20,381
1,MLG League 1943 20,4040704,20,20,381
1,MLG League 1943 20,6666841,20,20,381
1,MLG League 1943 20,5664249,20,20,381
1,Starladder League 1943 20,3478533,20,20,381
1,MLG League 1943 20,3805415,20,20,381
1,IEM League 1943 20,5211033,20,20,381
1,GFinity League 1943 20,3873775,20,20,381
1,Starladder League 1943 20,5807073,20,20,381
1,GFinity League 1943 20,3748397,20,20,381
1,ESL League 1943 20,5770408,20,20,381
1,GFinity League 1943 20,6272231,20,20,381
1,MLG League 1943 20,5682997,20,20,381
1,MLG League 1943 20,5718683,20,20,381
1,Starladder League 1943 20,1693733,20,20,381
1,IEM League 1943 20,5520649,20,20,381
1,Starladder League 1943 20,6259008,20,20,381
1,IEM League 1943 20,3703841,20,20,381
1,MLG League 1943 20,3127810,20,20,381
1,GFinity League 1943 20,5867876,20,20,381
1,MLG League 1943 20,4137552,20,20,381
1,Starladder League 1943 20,2776963,20,20,381
1,ESL League 1943 20,1606898,20,20,381
1,IEM League 1943 20,3341146,20,20,381
1,GFinity League 1943 20,4770870,20,20,381
1,MLG League 1943 20,2010164,20,20,381
1,Starladder League 1943 20,4536181,20,20,381
1,IEM League 1943 20,2810416,20,20,381
1,IEM League 1943 21,4159084,21,21,401
1,Starladder League 1943 21,4216746,21,21,401
1,MLG League 1943 21,6881820,21,21,401
1,IEM League 1943 21,4091441,21,21,401
1,IEM League 1943 21,4131803,21,21,401
1,IEM League 1943 21,4639761,21,21,401
1,MLG League 1943 21,6607708,21,21,401
1,MLG League 1943 21,1500024,21,21,401
1,Starladder League 1943 21,1975532,21,21,401
1,IEM League 1943 21,5365793,21,21,401
1,ESL League 1943 21,6878354,21,21,401
1,GFinity League 1943 21,4313024,21,21,401
1,Starladder League 1943 21,5509365,21,21,401
1,IEM League 1943 21,4004303,21,21,401
1,GFinity League 1943 21,6922912,21,21,401
1,MLG League 1943 21,6943870,21,21,401
1,IEM League 1943 21,5529973,21,21,401
1,ESL League 1943 21,1432088,21,21,401
1,ESL League 1943 21,4896848,21,21,401
1,GFinity League 1943 21,5095573,21,21,401
1,MLG League 1943 21,2887182,21,21,401
1,GFinity League 1943 21,4634083,21,21,401
1,IEM League 1943 21,2476187,21,21,401
1,ESL League 1943 21,3632719,21,21,401
1,GFinity League 1943 21,2335561,21,21,401
1,GFinity League 1943 21,3161455,21,21,401
1,Starladder League 1943 21,5138668,21,21,401
1,Starladder League 1943 21,1268123,21,21,401
1,MLG League 1943 21,5280373,21,21,401
1,GFinity League 1943 21,3682504,21,21,401
1,GFinity League 1943 21,1939554,21,21,401
1,MLG League 1943 21,4214280,21,21,401
1,ESL League 1943 21,1338259,21,21,401
1,GFinity League 1943 21,2850230,21,21,401
1,Starladder League 1943 21,6892552,21,21,401
1,MLG League 1943 21,1968512,21,21,401
1,IEM League 1943 21,5969423,21,21,401
1,IEM League 1943 21,4117034,21,21,401
1,IEM League 1943 21,5138845,21,21,401
1,ESL League 1943 21,4778346,21,21,401
1,MLG League 1943 21,5207039,21,21,401
1,GFinity League 1943 21,5320851,21,21,401
1,IEM League 1943 21,3160866,21,21,401
1,ESL League 1943 21,5758898,21,21,401
1,GFinity League 1943 21,6786485,21,21,401
1,MLG League 1943 21,1675304,21,21,401
1,Starladder League 1943 21,4828935,21,21,401
1,MLG League 1943 21,6375978,21,21,401
1,ESL League 1943 21,4371670,21,21,401
1,IEM League 1943 21,1106771,21,21,401
1,ESL League 1943 21,3567910,21,21,401
1,GFinity League 1943 21,5317544,21,21,401
1,MLG League 1943 21,6424586,21,21,401
1,ESL League 1943 21,1844291,21,21,401
1,IEM League 1943 21,2307436,21,21,401
1,GFinity League 1943 21,3009341,21,21,401
1,Starladder League 1943 21,6054155,21,21,401
1,GFinity League 1943 21,4532411,21,21,401
1,MLG League 1943 21,5903024,21,21,401
1,GFinity League 1943 21,4010188,21,21,401
1,ESL League 1943 21,6693824,21,21,401
1,ESL League 1943 21,3294840,21,21,401
1,GFinity League 1943 21,3574572,21,21,401
1,MLG League 1943 21,4359599,21,21,401
1,ESL League 1943 21,1565731,21,21,401
1,GFinity League 1943 21,4209985,21,21,401
1,MLG League 1943 21,2821650,21,21,401
1,GFinity League 1943 21,1043695,21,21,401
1,GFinity League 1943 21,2934712,21,21,401
1,IEM League 1943 21,5276470,21,21,401
1,Starladder League 1943 21,4731564,21,21,401
1,GFinity League 1943 21,1604453,21,21,401
1,GFinity League 1943 21,5665051,21,21,401
1,IEM League 1943 21,4937221,21,21,401
1,ESL League 1943 21,6400352,21,21,401
1,GFinity League 1943 21,3548541,21,21,401
1,GFinity League 1943 21,2261741,21,21,401
1,Starladder League 1943 21,6454390,21,21,401
1,IEM League 1943 21,1070019,21,21,401
1,Starladder League 1943 21,3209189,21,21,401
1,ESL League 1943 22,2881095,22,22,421
1,MLG League 1943 22,1532087,22,22,421
1,GFinity League 1943 22,5020859,22,22,421
1,MLG League 1943 22,3498479,22,22,421
1,Starladder League 1943 22,1658019,22,22,421
1,ESL League 1943 22,1833089,22,22,421
1,ESL League 1943 22,1115828,22,22,421
1,ESL League 1943 22,6421257,22,22,421
1,IEM League 1943 22,6301901,22,22,421
1,GFinity League 1943 22,3178416,22,22,421
1,Starladder League 1943 22,3565437,22,22,421
1,IEM League 1943 22,2617233,22,22,421
1,MLG League 1943 22,4348916,22,22,421
1,Starladder League 1943 22,4777780,22,22,421
1,MLG League 1943 22,6930932,22,22,421
1,GFinity League 1943 22,2749801,22,22,421
1,GFinity League 1943 22,6832351,22,22,421
1,MLG League 1943 22,1548048,22,22,421
1,MLG League 1943 22,5459865,22,22,421
1,Starladder League 1943 22,6977794,22,22,421
1,GFinity League 1943 22,5940162,22,22,421
1,ESL League 1943 22,1880857,22,22,421
1,GFinity League 1943 22,3679888,22,22,421
1,Starladder League 1943 22,3044071,22,22,421
1,IEM League 1943 22,6137198,22,22,421
1,IEM League 1943 22,4729337,22,22,421
1,GFinity League 1943 22,1093625,22,22,421
1,Starladder League 1943 22,3496520,22,22,421
1,Starladder League 1943 22,3497197,22,22,421
1,IEM League 1943 22,5552910,22,22,421
1,ESL League 1943 22,4174372,22,22,421
1,IEM League 1943 22,3192215,22,22,421
1,Starladder League 1943 22,2270000,22,22,421
1,ESL League 1943 22,6235222,22,22,421
1,MLG League 1943 22,1508144,22,22,421
1,Starladder League 1943 22,4760225,22,22,421
1,MLG League 1943 22,2768375,22,22,421
1,MLG League 1943 22,6454274,22,22,421
1,MLG League 1943 22,3835328,22,22,421
1,ESL League 1943 22,5374058,22,22,421
1,ESL League 1943 22,3170474,22,22,421
1,ESL League 1943 22,1031907,22,22,421
1,Starladder League 1943 22,1371496,22,22,421
1,ESL League 1943 22,3218784,22,22,421
1,IEM League 1943 22,4176094,22,22,421
1,IEM League 1943 22,3596750,22,22,421
1,Starladder League 1943 22,3575193,22,22,421
1,IEM League 1943 22,6617470,22,22,421
1,MLG League 1943 22,6221277,22,22,421
1,IEM League 1943 22,5455364,22,22,421
1,GFinity League 1943 22,1149972,22,22,421
1,Starladder League 1943 22,6568156,22,22,421
1,ESL League 1943 22,1642518,22,22,421
1,Starladder League 1943 22,6242475,22,22,421
1,MLG League 1943 22,3516740,22,22,421
1,IEM League 1943 22,4631292,22,22,421
1,Starladder League 1943 22,6888058,22,22,421
1,ESL League 1943 22,6049362,22,22,421
1,IEM League 1943 22,1121045,22,22,421
1,ESL League 1943 22,3761527,22,22,421
1,GFinity League 1943 22,4667648,22,22,421
1,Starladder League 1943 22,6358660,22,22,421
1,Starladder League 1943 22,2174162,22,22,421
1,GFinity League 1943 22,2631171,22,22,421
1,IEM League 1943 22,4343666,22,22,421
1,IEM League 1943 22,4615681,22,22,421
1,MLG League 1943 22,6607352,22,22,421
1,GFinity League 1943 22,2626675,22,22,421
1,IEM League 1943 22,1790884,22,22,421
1,MLG League 1943 22,6645984,22,22,421
1,MLG League 1943 22,2759177,22,22,421
1,Starladder League 1943 22,2284695,22,22,421
1,Starladder League 1943 22,1266783,22,22,421
1,ESL League 1943 22,5838668,22,22,421
1,ESL League 1943 22,2627382,22,22,421
1,IEM League 1943 22,5758322,22,22,421
1,IEM League 1943 22,6727502,22,22,421
1,MLG League 1943 22,6586072,22,22,421
1,GFinity League 1943 22,5161249,22,22,421
1,Starladder League 1943 22,6378649,22,22,421
1,IEM League 1943 23,4672252,23,23,441
1,IEM League 1943 23,6964659,23,23,441
1,ESL League 1943 23,5028275,23,23,441
1,Starladder League 1943 23,6099720,23,23,441
1,GFinity League 1943 23,3929901,23,23,441
1,MLG League 1943 23,4529167,23,23,441
1,ESL League 1943 23,2441615,23,23,441
1,Starladder League 1943 23,4257167,23,23,441
1,ESL League 1943 23,4507562,23,23,441
1,Starladder League 1943 23,6226094,23,23,441
1,Starladder League 1943 23,5300292,23,23,441
1,IEM League 1943 23,3153764,23,23,441
1,Starladder League 1943 23,1287922,23,23,441
1,IEM League 1943 23,2569633,23,23,441
1,Starladder League 1943 23,2040742,23,23,441
1,ESL League 1943 23,3542468,23,23,441
1,GFinity League 1943 23,6664620,23,23,441
1,GFinity League 1943 23,6451745,23,23,441
1,Starladder League 1943 23,5622398,23,23,441
1,Starladder League 1943 23,3645402,23,23,441
1,ESL League 1943 23,2925341,23,23,441
1,Starladder League 1943 23,3307373,23,23,441
1,MLG League 1943 23,5737233,23,23,441
1,MLG League 1943 23,6113647,23,23,441
1,Starladder League 1943 23,3323886,23,23,441
1,IEM League 1943 23,2793525,23,23,441
1,Starladder League 1943 23,3438929,23,23,441
1,GFinity League 1943 23,3812737,23,23,441
1,IEM League 1943 23,6528285,23,23,441
1,GFinity League 1943 23,1707521,23,23,441
1,MLG League 1943 23,1443419,23,23,441
1,IEM League 1943 23,4743505,23,23,441
1,Starladder League 1943 23,2655385,23,23,441
1,ESL League 1943 23,5659927,23,23,441
1,MLG League 1943 23,3256589,23,23,441
1,ESL League 1943 23,5635087,23,23,441
1,ESL League 1943 23,6388520,23,23,441
1,ESL League 1943 23,3793884,23,23,441
1,GFinity League 1943 23,1454418,23,23,441
1,Starladder League 1943 23,5964236,23,23,441
1,MLG League 1943 23,2155770,23,23,441
1,GFinity League 1943 23,2296577,23,23,441
1,GFinity League 1943 23,1489235,23,23,441
1,GFinity League 1943 23,1948061,23,23,441
1,GFinity League 1943 23,3159036,23,23,441
1,Starladder League 1943 23,3130132,23,23,441
1,MLG League 1943 23,1533240,23,23,441
1,GFinity League 1943 23,3179937,23,23,441
1,MLG League 1943 23,4879157,23,23,441
1,ESL League 1943 23,5513004,23,23,441
1,Starladder League 1943 23,4440795,23,23,441
1,GFinity League 1943 23,4284693,23,23,441
1,MLG League 1943 23,4889250,23,23,441
1,ESL League 1943 23,3036496,23,23,441
1,IEM League 1943 23,4186501,23,23,441
1,Starladder League 1943 23,1968050,23,23,441
1,IEM League 1943 23,6900399,23,23,441
1,MLG League 1943 23,1171526,23,23,441
1,Starladder League 1943 23,2641018,23,23,441
1,IEM League 1943 23,5380622,23,23,441
1,IEM League 1943 23,5522660,23,23,441
1,Starladder League 1943 23,4276720,23,23,441
1,ESL League 1943 23,3892910,23,23,441
1,ESL League 1943 23,5125079,23,23,441
1,GFinity League 1943 23,5823979,23,23,441
1,ESL League 1943 23,3497474,23,23,441
1,ESL League 1943 23,4631538,23,23,441
1,MLG League 1943 23,4068600,23,23,441
1,Starladder League 1943 23,4979536,23,23,441
1,Starladder League 1943 23,6657240,23,23,441
1,MLG League 1943 23,5688531,23,23,441
1,Starladder League 1943 23,3323247,23,23,441
1,GFinity League 1943 23,2791978,23,23,441
1,IEM League 1943 23,1016510,23,23,441
1,Starladder League 1943 23,3580219,23,23,441
1,Starladder League 1943 23,5504526,23,23,441
1,IEM League 1943 23,3636300,23,23,441
1,ESL League 1943 23,4520260,23,23,441
1,IEM League 1943 23,1004614,23,23,441
1,ESL League 1943 23,6278966,23,23,441
1,GFinity League 1943 24,3104813,24,24,461
1,ESL League 1943 24,1995397,24,24,461
1,GFinity League 1943 24,4736792,24,24,461
1,IEM League 1943 24,2025032,24,24,461
1,Starladder League 1943 24,2001995,24,24,461
1,IEM League 1943 24,3965329,24,24,461
1,GFinity League 1943 24,6065790,24,24,461
1,Starladder League 1943 24,5882453,24,24,461
1,ESL League 1943 24,1943705,24,24,461
1,MLG League 1943 24,4834198,24,24,461
1,Starladder League 1943 24,5122551,24,24,461
1,Starladder League 1943 24,5527345,24,24,461
1,IEM League 1943 24,4148923,24,24,461
1,GFinity League 1943 24,5515710,24,24,461
1,ESL League 1943 24,2428759,24,24,461
1,IEM League 1943 24,2762962,24,24,461
1,MLG League 1943 24,5895982,24,24,461
1,GFinity League 1943 24,4239087,24,24,461
1,Starladder League 1943 24,6411638,24,24,461
1,IEM League 1943 24,1346560,24,24,461
1,MLG League 1943 24,4842313,24,24,461
1,MLG League 1943 24,1009939,24,24,461
1,Starladder League 1943 24,4317037,24,24,461
1,MLG League 1943 24,6271954,24,24,461
1,Starladder League 1943 24,6400984,24,24,461
1,Starladder League 1943 24,1939008,24,24,461
1,GFinity League 1943 24,5896563,24,24,461
1,IEM League 1943 24,6344831,24,24,461
1,Starladder League 1943 24,6265946,24,24,461
1,IEM League 1943 24,2067452,24,24,461
1,MLG League 1943 24,4455864,24,24,461
1,GFinity League 1943 24,4248006,24,24,461
1,IEM League 1943 24,6633830,24,24,461
1,Starladder League 1943 24,3333865,24,24,461
1,IEM League 1943 24,1111269,24,24,461
1,Starladder League 1943 24,6659530,24,24,461
1,ESL League 1943 24,6364388,24,24,461
1,IEM League 1943 24,5701747,24,24,461
1,IEM League 1943 24,3038330,24,24,461
1,MLG League 1943 24,5120260,24,24,461
1,MLG League 1943 24,2379219,24,24,461
1,MLG League 1943 24,1444725,24,24,461
1,GFinity League 1943 24,1963545,24,24,461
1,MLG League 1943 24,6723882,24,24,461
1,IEM League 1943 24,1275108,24,24,461
1,MLG League 1943 24,2870659,24,24,461
1,Starladder League 1943 24,6223770,24,24,461
1,ESL League 1943 24,4792390,24,24,461
1,IEM League 1943 24,6094665,24,24,461
1,GFinity League 1943 24,3905768,24,24,461
1,GFinity League 1943 24,2766447,24,24,461
1,GFinity League 1943 24,6034192,24,24,461
1,MLG League 1943 24,4889669,24,24,461
1,Starladder League 1943 24,1464738,24,24,461
1,MLG League 1943 24,1095739,24,24,461
1,IEM League 1943 24,2637780,24,24,461
1,MLG League 1943 24,4845165,24,24,461
1,Starladder League 1943 24,6316628,24,24,461
1,MLG League 1943 24,4489269,24,24,461
1,IEM League 1943 24,2925505,24,24,461
1,Starladder League 1943 24,4949446,24,24,461
1,ESL League 1943 24,1954497,24,24,461
1,MLG League 1943 24,3009012,24,24,461
1,MLG League 1943 24,2169452,24,24,461
1,ESL League 1943 24,2447738,24,24,461
1,MLG League 1943 24,6803973,24,24,461
1,IEM League 1943 24,6130602,24,24,461
1,IEM League 1943 24,1260263,24,24,461
1,MLG League 1943 24,6671568,24,24,461
1,IEM League 1943 24,2335092,24,24,461
1,Starladder League 1943 24,5544275,24,24,461
1,GFinity League 1943 24,1592523,24,24,461
1,Starladder League 1943 24,2868730,24,24,461
1,Starladder League 1943 24,5894755,24,24,461
1,GFinity League 1943 24,2638149,24,24,461
1,MLG League 1943 24,1989594,24,24,461
1,IEM League 1943 24,5182683,24,24,461
1,Starladder League 1943 24,1289470,24,24,461
1,Starladder League 1943 24,6568290,24,24,461
1,MLG League 1943 24,2440516,24,24,461
1,GFinity League 1943 25,1574130,25,25,481
1,IEM League 1943 25,2263845,25,25,481
1,Starladder League 1943 25,4814536,25,25,481
1,GFinity League 1943 25,3716457,25,25,481
1,MLG League 1943 25,5967894,25,25,481
1,MLG League 1943 25,4926821,25,25,481
1,IEM League 1943 25,6946350,25,25,481
1,MLG League 1943 25,2801178,25,25,481
1,GFinity League 1943 25,6620459,25,25,481
1,GFinity League 1943 25,3475261,25,25,481
1,ESL League 1943 25,2272716,25,25,481
1,GFinity League 1943 25,2609748,25,25,481
1,MLG League 1943 25,1112154,25,25,481
1,Starladder League 1943 25,5171414,25,25,481
1,Starladder League 1943 25,3592972,25,25,481
1,GFinity League 1943 25,5081565,25,25,481
1,ESL League 1943 25,3644177,25,25,481
1,MLG League 1943 25,5971534,25,25,481
1,IEM League 1943 25,2974166,25,25,481
1,MLG League 1943 25,6380939,25,25,481
1,GFinity League 1943 25,6319103,25,25,481
1,MLG League 1943 25,6629286,25,25,481
1,IEM League 1943 25,2247478,25,25,481
1,IEM League 1943 25,6340276,25,25,481
1,ESL League 1943 25,6493902,25,25,481
1,IEM League 1943 25,5975062,25,25,481
1,Starladder League 1943 25,2647545,25,25,481
1,ESL League 1943 25,6313870,25,25,481
1,IEM League 1943 25,2928883,25,25,481
1,MLG League 1943 25,2928233,25,25,481
1,GFinity League 1943 25,3040148,25,25,481
1,MLG League 1943 25,4181921,25,25,481
1,MLG League 1943 25,6003475,25,25,481
1,GFinity League 1943 25,3436954,25,25,481
1,MLG League 1943 25,2480200,25,25,481
1,GFinity League 1943 25,5705665,25,25,481
1,Starladder League 1943 25,5041367,25,25,481
1,Starladder League 1943 25,3586450,25,25,481
1,IEM League 1943 25,3392963,25,25,481
1,Starladder League 1943 25,6196816,25,25,481
1,IEM League 1943 25,6386530,25,25,481
1,Starladder League 1943 25,2107284,25,25,481
1,GFinity League 1943 25,4963234,25,25,481
1,IEM League 1943 25,1151831,25,25,481
1,ESL League 1943 25,2631939,25,25,481
1,ESL League 1943 25,3823994,25,25,481
1,MLG League 1943 25,3254580,25,25,481
1,MLG League 1943 25,3228167,25,25,481
1,MLG League 1943 25,6160167,25,25,481
1,ESL League 1943 25,4909669,25,25,481
1,Starladder League 1943 25,3039744,25,25,481
1,IEM League 1943 25,4449714,25,25,481
1,ESL League 1943 25,3757027,25,25,481
1,ESL League 1943 25,3913852,25,25,481
1,Starladder League 1943 25,1433682,25,25,481
1,GFinity League 1943 25,2184759,25,25,481
1,MLG League 1943 25,1161864,25,25,481
1,ESL League 1943 25,4313746,25,25,481
1,GFinity League 1943 25,1349599,25,25,481
1,ESL League 1943 25,6773332,25,25,481
1,MLG League 1943 25,6115681,25,25,481
1,ESL League 1943 25,4627075,25,25,481
1,MLG League 1943 25,1057134,25,25,481
1,MLG League 1943 25,2454524,25,25,481
1,IEM League 1943 25,3733211,25,25,481
1,GFinity League 1943 25,3043426,25,25,481
1,IEM League 1943 25,1940245,25,25,481
1,ESL League 1943 25,6731185,25,25,481
1,IEM League 1943 25,6841353,25,25,481
1,GFinity League 1943 25,2038383,25,25,481
1,IEM League 1943 25,4012164,25,25,481
1,GFinity League 1943 25,3773367,25,25,481
1,GFinity League 1943 25,4669195,25,25,481
1,Starladder League 1943 25,6997330,25,25,481
1,IEM League 1943 25,1973995,25,25,481
1,IEM League 1943 25,2861339,25,25,481
1,MLG League 1943 25,6746052,25,25,481
1,GFinity League 1943 25,3821571,25,25,481
1,Starladder League 1943 25,4912872,25,25,481
1,IEM League 1943 25,6630618,25,25,481
1,Starladder League 1943 26,5457209,26,26,501
1,Starladder League 1943 26,3691377,26,26,501
1,GFinity League 1943 26,5897603,26,26,501
1,Starladder League 1943 26,3306312,26,26,501
1,MLG League 1943 26,1536983,26,26,501
1,Starladder League 1943 26,4024640,26,26,501
1,Starladder League 1943 26,5613889,26,26,501
1,Starladder League 1943 26,5181344,26,26,501
1,ESL League 1943 26,4667635,26,26,501
1,Starladder League 1943 26,6162616,26,26,501
1,Starladder League 1943 26,1551162,26,26,501
1,GFinity League 1943 26,4499087,26,26,501
1,ESL League 1943 26,3731599,26,26,501
1,IEM League 1943 26,2838344,26,26,501
1,GFinity League 1943 26,5006952,26,26,501
1,IEM League 1943 26,5350405,26,26,501
1,MLG League 1943 26,3727775,26,26,501
1,IEM League 1943 26,3557996,26,26,501
1,ESL League 1943 26,5286781,26,26,501
1,ESL League 1943 26,1626967,26,26,501
1,Starladder League 1943 26,4728026,26,26,501
1,IEM League 1943 26,3706546,26,26,501
1,Starladder League 1943 26,3981718,26,26,501
1,ESL League 1943 26,4713581,26,26,501
1,GFinity League 1943 26,5571376,26,26,501
1,Starladder League 1943 26,2022159,26,26,501
1,ESL League 1943 26,1175045,26,26,501
1,ESL League 1943 26,5802949,26,26,501
1,ESL League 1943 26,5131062,26,26,501
1,GFinity League 1943 26,1857692,26,26,501
1,IEM League 1943 26,3130516,26,26,501
1,GFinity League 1943 26,3417413,26,26,501
1,ESL League 1943 26,5992184,26,26,501
1,GFinity League 1943 26,2981722,26,26,501
1,MLG League 1943 26,4244826,26,26,501
1,MLG League 1943 26,2991944,26,26,501
1,GFinity League 1943 26,5226263,26,26,501
1,ESL League 1943 26,1535686,26,26,501
1,Starladder League 1943 26,5075748,26,26,501
1,ESL League 1943 26,2914199,26,26,501
1,IEM League 1943 26,6602109,26,26,501
1,GFinity League 1943 26,5580805,26,26,501
1,MLG League 1943 26,3490795,26,26,501
1,IEM League 1943 26,5560805,26,26,501
1,Starladder League 1943 26,2660390,26,26,501
1,Starladder League 1943 26,5720889,26,26,501
1,ESL League 1943 26,6491247,26,26,501
1,Starladder League 1943 26,1538762,26,26,501
1,ESL League 1943 26,5794852,26,26,501
1,GFinity League 1943 26,2657834,26,26,501
1,GFinity League 1943 26,5423723,26,26,501
1,MLG League 1943 26,2182829,26,26,501
1,GFinity League 1943 26,5372062,26,26,501
1,MLG League 1943 26,6773415,26,26,501
1,MLG League 1943 26,2556160,26,26,501
1,IEM League 1943 26,5569808,26,26,501
1,ESL League 1943 26,2542222,26,26,501
1,ESL League 1943 26,5052485,26,26,501
1,GFinity League 1943 26,5849876,26,26,501
1,MLG League 1943 26,3783730,26,26,501
1,IEM League 1943 26,1566199,26,26,501
1,ESL League 1943 26,6191771,26,26,501
1,IEM League 1943 26,4578808,26,26,501
1,GFinity League 1943 26,4025307,26,26,501
1,MLG League 1943 26,5935797,26,26,501
1,Starladder League 1943 26,2982683,26,26,501
1,GFinity League 1943 26,4637605,26,26,501
1,ESL League 1943 26,4735220,26,26,501
1,ESL League 1943 26,3465386,26,26,501
1,Starladder League 1943 26,1155952,26,26,501
1,MLG League 1943 26,6615298,26,26,501
1,GFinity League 1943 26,5146769,26,26,501
1,IEM League 1943 26,3291737,26,26,501
1,GFinity League 1943 26,6597014,26,26,501
1,IEM League 1943 26,1027580,26,26,501
1,MLG League 1943 26,4525495,26,26,501
1,ESL League 1943 26,1274141,26,26,501
1,GFinity League 1943 26,1529660,26,26,501
1,ESL League 1943 26,5197868,26,26,501
1,Starladder League 1943 26,3255103,26,26,501
1,GFinity League 1943 27,6976336,27,27,521
1,Starladder League 1943 27,6971421,27,27,521
1,Starladder League 1943 27,5241895,27,27,521
1,ESL League 1943 27,2589863,27,27,521
1,GFinity League 1943 27,3779483,27,27,521
1,IEM League 1943 27,4034347,27,27,521
1,ESL League 1943 27,4434843,27,27,521
1,GFinity League 1943 27,6315552,27,27,521
1,ESL League 1943 27,4551912,27,27,521
1,ESL League 1943 27,2311504,27,27,521
1,ESL League 1943 27,2274613,27,27,521
1,GFinity League 1943 27,1699937,27,27,521
1,GFinity League 1943 27,6820203,27,27,521
1,GFinity League 1943 27,6958334,27,27,521
1,IEM League 1943 27,4464710,27,27,521
1,MLG League 1943 27,1554505,27,27,521
1,GFinity League 1943 27,2019046,27,27,521
1,GFinity League 1943 27,4626512,27,27,521
1,MLG League 1943 27,3827943,27,27,521
1,ESL League 1943 27,2371598,27,27,521
1,ESL League 1943 27,3990748,27,27,521
1,ESL League 1943 27,2746004,27,27,521
1,IEM League 1943 27,1303014,27,27,521
1,GFinity League 1943 27,4021095,27,27,521
1,IEM League 1943 27,2301321,27,27,521
1,MLG League 1943 27,6871909,27,27,521
1,Starladder League 1943 27,2793164,27,27,521
1,IEM League 1943 27,5254748,27,27,521
1,MLG League 1943 27,5429619,27,27,521
1,IEM League 1943 27,2035255,27,27,521
1,MLG League 1943 27,6665277,27,27,521
1,IEM League 1943 27,1768420,27,27,521
1,MLG League 1943 27,5309256,27,27,521
1,GFinity League 1943 27,2759057,27,27,521
1,MLG League 1943 27,1375132,27,27,521
1,Starladder League 1943 27,4416826,27,27,521
1,IEM League 1943 27,4552622,27,27,521
1,ESL League 1943 27,2138216,27,27,521
1,GFinity League 1943 27,2614077,27,27,521
1,ESL League 1943 27,3615547,27,27,521
1,GFinity League 1943 27,1617017,27,27,521
1,Starladder League 1943 27,3746124,27,27,521
1,IEM League 1943 27,5022294,27,27,521
1,ESL League 1943 27,2153020,27,27,521
1,ESL League 1943 27,2381393,27,27,521
1,IEM League 1943 27,1343564,27,27,521
1,Starladder League 1943 27,3862104,27,27,521
1,IEM League 1943 27,5666602,27,27,521
1,IEM League 1943 27,4997279,27,27,521
1,Starladder League 1943 27,3405283,27,27,521
1,MLG League 1943 27,3638523,27,27,521
1,IEM League 1943 27,2190844,27,27,521
1,Starladder League 1943 27,5090884,27,27,521
1,ESL League 1943 27,4460271,27,27,521
1,Starladder League 1943 27,1018205,27,27,521
1,Starladder League 1943 27,1565958,27,27,521
1,MLG League 1943 27,5141649,27,27,521
1,Starladder League 1943 27,1117434,27,27,521
